Student_ID,Gender,Academic_Level,Avg_Daily_Usage_Hours,Affects_Academic_Performance,Sleep_Hours_Per_Night,Mental_Health_Score,Conflicts_Over_Social_Media,Addicted_Score,Most_Used_Platform_Facebook,Most_Used_Platform_Instagram,Most_Used_Platform_KakaoTalk,Most_Used_Platform_LINE,Most_Used_Platform_LinkedIn,Most_Used_Platform_Snapchat,Most_Used_Platform_TikTok,Most_Used_Platform_Twitter,Most_Used_Platform_VKontakte,Most_Used_Platform_WeChat,Most_Used_Platform_WhatsApp,Most_Used_Platform_YouTube,Relationship_Status_Complicated,Relationship_Status_In Relationship,Relationship_Status_Single
70,0,0.5,0.4285714285714285,1,0.36206896551724155,0.40000000000000013,0.6000000000000001,0.7142857142857143,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
71,1,0.0,0.5571428571428572,1,0.2931034482758621,0.19999999999999996,0.8,0.8571428571428571,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
72,0,1.0,0.24285714285714285,0,0.517241379310345,0.6000000000000001,0.4,0.4285714285714285,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
73,1,0.5,0.48571428571428577,1,0.3275862068965518,0.40000000000000013,0.6000000000000001,0.7142857142857143,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
74,0,0.5,0.6142857142857142,1,0.2586206896551725,0.19999999999999996,0.8,0.8571428571428571,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
75,1,1.0,0.14285714285714282,0,0.603448275862069,0.8,0.2,0.2857142857142857,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
76,0,0.5,0.4428571428571427,1,0.3448275862068966,0.40000000000000013,0.6000000000000001,0.7142857142857143,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
77,1,0.0,0.5714285714285714,1,0.27586206896551735,0.19999999999999996,0.8,0.8571428571428571,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
78,0,1.0,0.19999999999999998,0,0.5517241379310345,0.6000000000000001,0.4,0.4285714285714285,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
79,1,0.5,0.4571428571428571,1,0.36206896551724155,0.40000000000000013,0.6000000000000001,0.7142857142857143,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
80,0,0.0,0.6285714285714286,1,0.24137931034482774,0.19999999999999996,0.8,0.9999999999999999,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
81,1,1.0,0.21428571428571427,0,0.5689655172413794,0.8,0.2,0.2857142857142857,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
82,0,0.5,0.4714285714285713,1,0.3275862068965518,0.40000000000000013,0.6000000000000001,0.7142857142857143,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
83,1,0.5,0.3285714285714285,0,0.48275862068965525,0.6000000000000001,0.4,0.5714285714285714,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
84,0,1.0,0.17142857142857146,0,0.5862068965517242,0.8,0.2,0.2857142857142857,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
85,1,0.0,0.5857142857142856,1,0.2586206896551725,0.19999999999999996,0.8,0.8571428571428571,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
86,0,0.5,0.4285714285714285,1,0.3448275862068966,0.40000000000000013,0.6000000000000001,0.7142857142857143,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
87,1,0.0,0.5428571428571428,1,0.2931034482758621,0.19999999999999996,0.8,0.8571428571428571,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
88,0,1.0,0.15714285714285717,0,0.603448275862069,0.8,0.2,0.2857142857142857,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
89,1,0.5,0.41428571428571426,1,0.3793103448275863,0.40000000000000013,0.6000000000000001,0.7142857142857143,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
90,0,0.0,0.6142857142857142,1,0.24137931034482774,0.19999999999999996,0.8,0.9999999999999999,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
91,1,1.0,0.19999999999999998,0,0.5517241379310345,0.6000000000000001,0.4,0.4285714285714285,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
92,0,0.5,0.4571428571428571,1,0.3448275862068966,0.40000000000000013,0.6000000000000001,0.7142857142857143,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
93,1,0.5,0.3142857142857143,0,0.4655172413793105,0.6000000000000001,0.4,0.5714285714285714,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
94,0,0.0,0.5714285714285714,1,0.27586206896551735,0.19999999999999996,0.8,0.8571428571428571,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
95,1,1.0,0.12857142857142853,0,0.6206896551724139,0.8,0.2,0.2857142857142857,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
96,0,0.5,0.48571428571428577,1,0.3275862068965518,0.40000000000000013,0.6000000000000001,0.7142857142857143,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
97,1,0.0,0.6,1,0.2586206896551725,0.19999999999999996,0.8,0.8571428571428571,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
98,0,1.0,0.1857142857142857,0,0.5689655172413794,0.8,0.2,0.2857142857142857,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
99,1,0.5,0.4428571428571427,1,0.36206896551724155,0.40000000000000013,0.6000000000000001,0.7142857142857143,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
100,0,0.5,0.5571428571428572,1,0.2931034482758621,0.19999999999999996,0.8,0.8571428571428571,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
101,1,0.0,0.6142857142857142,1,0.24137931034482774,0.19999999999999996,0.8,0.9999999999999999,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
102,0,1.0,0.14285714285714282,0,0.603448275862069,0.8,0.2,0.2857142857142857,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
103,1,0.5,0.4571428571428571,1,0.3448275862068966,0.40000000000000013,0.6000000000000001,0.7142857142857143,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
104,0,0.0,0.5857142857142856,1,0.27586206896551735,0.19999999999999996,0.8,0.8571428571428571,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
105,1,1.0,0.19999999999999998,0,0.5517241379310345,0.6000000000000001,0.4,0.4285714285714285,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
106,0,0.5,0.4714285714285713,1,0.3275862068965518,0.40000000000000013,0.6000000000000001,0.7142857142857143,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
107,1,0.5,0.3285714285714285,0,0.48275862068965525,0.6000000000000001,0.4,0.5714285714285714,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
108,0,0.0,0.5714285714285714,1,0.2931034482758621,0.19999999999999996,0.8,0.8571428571428571,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
109,1,1.0,0.15714285714285717,0,0.5862068965517242,0.8,0.2,0.2857142857142857,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
110,0,0.5,0.48571428571428577,1,0.3448275862068966,0.40000000000000013,0.6000000000000001,0.7142857142857143,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
111,1,0.5,0.657142857142857,1,0.413793103448276,0.19999999999999996,0.8,0.8571428571428571,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
112,0,0.5,0.6142857142857142,1,0.36206896551724155,0.40000000000000013,0.6000000000000001,0.7142857142857143,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
113,1,0.5,0.48571428571428577,0,0.5689655172413794,0.6000000000000001,0.4,0.4285714285714285,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
114,0,1.0,0.5714285714285714,1,0.3793103448275863,0.19999999999999996,0.8,0.8571428571428571,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
115,1,0.5,0.5285714285714286,1,0.4310344827586208,0.40000000000000013,0.6000000000000001,0.7142857142857143,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
116,0,0.5,0.4714285714285713,0,0.5862068965517242,0.8,0.4,0.4285714285714285,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
117,1,1.0,0.6428571428571428,1,0.3448275862068966,0.19999999999999996,0.8,0.8571428571428571,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
118,0,0.5,0.6,1,0.39655172413793105,0.40000000000000013,0.6000000000000001,0.7142857142857143,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
119,1,1.0,0.4571428571428571,0,0.603448275862069,0.6000000000000001,0.4,0.4285714285714285,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
120,0,0.5,0.5571428571428572,1,0.413793103448276,0.19999999999999996,0.8,0.8571428571428571,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
121,1,0.5,0.6285714285714286,1,0.36206896551724155,0.40000000000000013,0.6000000000000001,0.7142857142857143,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
122,0,1.0,0.4428571428571427,0,0.6206896551724139,0.8,0.4,0.4285714285714285,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
123,1,0.5,0.5428571428571428,1,0.4310344827586208,0.19999999999999996,0.8,0.8571428571428571,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
124,0,1.0,0.6142857142857142,1,0.3448275862068966,0.40000000000000013,0.6000000000000001,0.7142857142857143,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
125,1,0.5,0.4285714285714285,0,0.6379310344827587,0.6000000000000001,0.4,0.4285714285714285,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
126,0,1.0,0.5285714285714286,1,0.44827586206896575,0.19999999999999996,0.8,0.8571428571428571,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
127,1,0.5,0.6,1,0.3275862068965518,0.40000000000000013,0.6000000000000001,0.7142857142857143,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
128,0,0.5,0.41428571428571426,0,0.6551724137931034,0.8,0.4,0.4285714285714285,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
129,1,1.0,0.5142857142857141,1,0.4655172413793105,0.19999999999999996,0.8,0.8571428571428571,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
130,0,1.0,0.5857142857142856,1,0.31034482758620696,0.40000000000000013,0.6000000000000001,0.7142857142857143,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
131,1,0.5,0.3999999999999999,0,0.6724137931034484,0.6000000000000001,0.4,0.4285714285714285,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
132,0,0.5,0.4999999999999999,1,0.48275862068965525,0.19999999999999996,0.8,0.8571428571428571,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
133,1,1.0,0.5714285714285714,1,0.2931034482758621,0.40000000000000013,0.6000000000000001,0.7142857142857143,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
134,0,1.0,0.3857142857142857,0,0.6896551724137931,0.8,0.4,0.4285714285714285,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
135,1,0.5,0.48571428571428577,1,0.5000000000000002,0.19999999999999996,0.8,0.8571428571428571,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
136,0,0.5,0.5571428571428572,1,0.27586206896551735,0.40000000000000013,0.6000000000000001,0.7142857142857143,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
137,1,1.0,0.37142857142857133,0,0.7068965517241381,0.6000000000000001,0.4,0.4285714285714285,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
138,0,1.0,0.4714285714285713,1,0.517241379310345,0.19999999999999996,0.8,0.8571428571428571,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
139,1,0.5,0.5428571428571428,1,0.2586206896551725,0.40000000000000013,0.6000000000000001,0.7142857142857143,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
140,0,0.5,0.3571428571428571,0,0.7241379310344829,0.8,0.4,0.4285714285714285,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
141,1,1.0,0.4571428571428571,1,0.5344827586206897,0.19999999999999996,0.8,0.8571428571428571,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
142,0,1.0,0.5285714285714286,1,0.24137931034482774,0.40000000000000013,0.6000000000000001,0.7142857142857143,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
143,1,0.5,0.34285714285714275,0,0.7413793103448276,0.6000000000000001,0.4,0.4285714285714285,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
144,0,0.5,0.4428571428571427,1,0.5517241379310345,0.19999999999999996,0.8,0.8571428571428571,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
145,1,1.0,0.5142857142857141,1,0.22413793103448276,0.40000000000000013,0.6000000000000001,0.7142857142857143,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
146,0,1.0,0.3285714285714285,0,0.7586206896551724,0.8,0.4,0.4285714285714285,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
147,1,0.5,0.4285714285714285,1,0.5689655172413794,0.19999999999999996,0.8,0.8571428571428571,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
148,0,0.5,0.4999999999999999,1,0.206896551724138,0.40000000000000013,0.6000000000000001,0.7142857142857143,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
149,1,1.0,0.3142857142857143,0,0.7758620689655176,0.6000000000000001,0.4,0.4285714285714285,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
150,0,1.0,0.41428571428571426,1,0.5862068965517242,0.19999999999999996,0.8,0.8571428571428571,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
151,1,0.5,0.48571428571428577,1,0.18965517241379326,0.40000000000000013,0.6000000000000001,0.7142857142857143,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
152,0,0.5,0.29999999999999993,0,0.7931034482758623,0.8,0.4,0.4285714285714285,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
153,1,1.0,0.3999999999999999,1,0.603448275862069,0.19999999999999996,0.8,0.8571428571428571,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
154,0,1.0,0.4714285714285713,1,0.1724137931034483,0.40000000000000013,0.6000000000000001,0.7142857142857143,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
155,1,0.5,0.2857142857142857,0,0.8103448275862071,0.6000000000000001,0.4,0.4285714285714285,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
156,0,0.5,0.3857142857142857,1,0.6206896551724139,0.19999999999999996,0.8,0.8571428571428571,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
157,1,1.0,0.4571428571428571,1,0.15517241379310354,0.40000000000000013,0.6000000000000001,0.7142857142857143,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
158,0,1.0,0.27142857142857135,0,0.8275862068965518,0.8,0.4,0.4285714285714285,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
159,1,0.5,0.37142857142857133,1,0.6379310344827587,0.19999999999999996,0.8,0.8571428571428571,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
160,0,0.5,0.4428571428571427,1,0.13793103448275867,0.40000000000000013,0.6000000000000001,0.7142857142857143,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
161,0,0.5,0.5428571428571428,1,0.39655172413793105,0.19999999999999996,0.6000000000000001,0.7142857142857143,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
162,1,1.0,0.4714285714285713,0,0.5862068965517242,0.6000000000000001,0.4,0.5714285714285714,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
163,0,0.5,0.5714285714285714,1,0.36206896551724155,0.40000000000000013,0.8,0.8571428571428571,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
164,1,1.0,0.4571428571428571,1,0.4310344827586208,0.19999999999999996,0.6000000000000001,0.7142857142857143,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
165,0,0.5,0.5142857142857141,0,0.5517241379310345,0.6000000000000001,0.4,0.4285714285714285,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
166,1,1.0,0.5571428571428572,1,0.3793103448275863,0.40000000000000013,0.8,0.8571428571428571,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
