Student_ID,Gender,Academic_Level,Avg_Daily_Usage_Hours,Affects_Academic_Performance,Sleep_Hours_Per_Night,Mental_Health_Score,Conflicts_Over_Social_Media,Addicted_Score,Most_Used_Platform_Facebook,Most_Used_Platform_Instagram,Most_Used_Platform_KakaoTalk,Most_Used_Platform_LINE,Most_Used_Platform_LinkedIn,Most_Used_Platform_Snapchat,Most_Used_Platform_TikTok,Most_Used_Platform_Twitter,Most_Used_Platform_VKontakte,Most_Used_Platform_WeChat,Most_Used_Platform_WhatsApp,Most_Used_Platform_YouTube,Relationship_Status_Complicated,Relationship_Status_In Relationship,Relationship_Status_Single
122,0,1.019553921108217,-0.2536592013369314,0,0.47161715898709855,1.6056283824845383,-0.8875544930966774,-0.9059547326007871,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
123,1,-0.7465038537843945,0.30344278290773086,1,-0.5052501134340955,-1.111094840679301,1.201680624209358,0.9855499657710435,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
124,0,1.019553921108217,0.701372771653918,1,-0.9492806918073653,-0.20552043295802125,0.15706306555634025,0.3550483996471,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
125,1,-0.7465038537843945,-0.3332451990861685,0,0.5604232746617522,0.7000539747632586,-0.8875544930966774,-0.9059547326007871,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
126,0,1.019553921108217,0.2238567851584937,1,-0.4164439977594411,-1.111094840679301,1.201680624209358,0.9855499657710435,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
127,1,-0.7465038537843945,0.6217867739046808,1,-1.038086807482019,-0.20552043295802125,0.15706306555634025,0.3550483996471,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
128,0,-0.7465038537843945,-0.41283119683540564,0,0.6492293903364058,1.6056283824845383,-0.8875544930966774,-0.9059547326007871,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
129,1,1.019553921108217,0.14427078740925584,1,-0.32763788208478745,-1.111094840679301,1.201680624209358,0.9855499657710435,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
130,0,1.019553921108217,0.542200776155443,1,-1.1268929231566733,-0.20552043295802125,0.15706306555634025,0.3550483996471,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
131,1,-0.7465038537843945,-0.49241719458464356,0,0.7380355060110603,0.7000539747632586,-0.8875544930966774,-0.9059547326007871,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
132,0,-0.7465038537843945,0.06468478966001867,1,-0.2388317664101338,-1.111094840679301,1.201680624209358,0.9855499657710435,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
133,1,1.019553921108217,0.46261477840620585,1,-1.2156990388313271,-0.20552043295802125,0.15706306555634025,0.3550483996471,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
134,0,1.019553921108217,-0.5720031923338806,0,0.826841621685714,1.6056283824845383,-0.8875544930966774,-0.9059547326007871,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
135,1,-0.7465038537843945,-0.014901208089218486,1,-0.15002565073547935,-1.111094840679301,1.201680624209358,0.9855499657710435,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
136,0,-0.7465038537843945,0.3830287806569687,1,-1.3045051545059807,-0.20552043295802125,0.15706306555634025,0.3550483996471,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
137,1,1.019553921108217,-0.6515891900831186,0,0.9156477373603683,0.7000539747632586,-0.8875544930966774,-0.9059547326007871,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
138,0,1.019553921108217,-0.09448720583845635,1,-0.06121953506082571,-1.111094840679301,1.201680624209358,0.9855499657710435,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
139,1,-0.7465038537843945,0.30344278290773086,1,-1.3933112701806352,-0.20552043295802125,0.15706306555634025,0.3550483996471,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
140,0,-0.7465038537843945,-0.7311751878323557,0,1.004453853035022,1.6056283824845383,-0.8875544930966774,-0.9059547326007871,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
141,1,1.019553921108217,-0.17407320358769351,1,0.027586580613828727,-1.111094840679301,1.201680624209358,0.9855499657710435,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
142,0,1.019553921108217,0.2238567851584937,1,-1.4821173858552887,-0.20552043295802125,0.15706306555634025,0.3550483996471,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
143,1,-0.7465038537843945,-0.8107611855815932,0,1.0932599687096756,0.7000539747632586,-0.8875544930966774,-0.9059547326007871,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
144,0,-0.7465038537843945,-0.2536592013369314,1,0.11639269628848238,-1.111094840679301,1.201680624209358,0.9855499657710435,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
145,1,1.019553921108217,0.14427078740925584,1,-1.5709235015299432,-0.20552043295802125,0.15706306555634025,0.3550483996471,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
